group_id,x,y,w,h,FID_Soil25,soilgroup,fertility,texture_to,OBJECTID,Id,sugar,cassava,maize,rice,water_code,crop_type,landuse
6672,101.08853844827776,12.957916982570696,0.003,0.003,"4.0,500.0","60,35B","ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
6745,101.07353844827776,12.960916982570696,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"9834.0,9834.0","18.0,18.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Field crop
6746,101.07653844827776,12.960916982570696,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"9834.0,9834.0","18.0,18.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Field crop
6747,101.07953844827776,12.960916982570696,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
6748,101.08253844827776,12.960916982570696,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
6749,101.08553844827776,12.960916982570696,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
6783,100.95053844827775,12.963916982570696,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,"8597.0,8597.0","19.0,19.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Field crop
6824,101.07353844827776,12.963916982570696,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"9834.0,9834.0","18.0,18.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Field crop
6825,101.07653844827776,12.963916982570696,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"9834.0,9834.0","18.0,18.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Orchard
6915,101.09753844827776,12.966916982570696,0.003,0.003,"4.0,34.0","60,40B","ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Orchard
6943,100.93553844827775,12.969916982570696,0.003,0.003,"58.0,802.0","23,43B","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินทรายปนดินร่วน",351039.0,0.0,0.0,0.0,0.0,1.0,3.0,A0102,Paddy field
6944,100.93853844827775,12.969916982570696,0.003,0.003,"58.0,802.0","23,43B","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินทรายปนดินร่วน",351039.0,0.0,0.0,0.0,0.0,1.0,3.0,A0102,Paddy field
6945,100.94153844827775,12.969916982570696,0.003,0.003,"58.0,802.0","23,43B","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินทรายปนดินร่วน",351039.0,0.0,0.0,0.0,0.0,1.0,3.0,A0102,Paddy field
6995,101.09153844827776,12.969916982570696,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"8594.0,8594.0","19.0,19.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Field crop
6997,101.09753844827776,12.969916982570696,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
6998,101.10053844827776,12.969916982570696,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9173.0,9056.0,9056.0,9173.0,9056.0,9056.0,9056.0,9173.0,9173.0,9173.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,11.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7062,101.06153844827776,12.972916982570696,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
7063,101.06453844827776,12.972916982570696,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7072,101.09153844827776,12.972916982570696,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"8594.0,8594.0","19.0,19.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Field crop
7073,101.09453844827776,12.972916982570696,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"8594.0,8594.0","19.0,19.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Perennial crop
7074,101.09753844827776,12.972916982570696,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7075,101.10053844827776,12.972916982570696,0.003,0.003,"4.0,34.0","60,40B","ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9834.0,9056.0,9056.0,9834.0,9056.0","17.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7138,101.05553844827776,12.975916982570697,0.003,0.003,"34.0,35.0","40B,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7139,101.05853844827776,12.975916982570697,0.003,0.003,"34.0,35.0","40B,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
7141,101.06453844827776,12.975916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7142,101.06753844827776,12.975916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Orchard
7143,101.07053844827776,12.975916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7150,101.09153844827776,12.975916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7215,101.06753844827776,12.978916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7216,101.07053844827776,12.978916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Orchard
7223,101.09153844827776,12.978916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7286,101.06453844827776,12.981916982570697,0.003,0.003,"34.0,35.0,793.0","40B,40C,SC","ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7287,101.06753844827776,12.981916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
7293,101.08553844827776,12.981916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
7294,101.08853844827776,12.981916982570697,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7361,101.07053844827776,12.984916982570695,0.003,0.003,"34.0,35.0","40B,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
7365,101.08253844827776,12.984916982570695,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
7366,101.08553844827776,12.984916982570695,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7367,101.08853844827776,12.984916982570695,0.003,0.003,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Orchard
7428,101.07053844827776,12.987916982570695,0.003,0.003,"34.0,35.0","40B,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7429,101.07353844827776,12.987916982570695,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Pasture and farm house
7431,101.07953844827776,12.987916982570695,0.003,0.003,34.0,40B,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
7433,101.08553844827776,12.987916982570695,0.003,0.003,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7434,101.08853844827776,12.987916982570695,0.003,0.003,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,8594.0,9056.0,8594.0,9056.0,9056.0,9056.0","17.0,17.0,19.0,17.0,19.0,17.0,17.0,17.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7435,101.09153844827776,12.987916982570695,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,8594.0,9056.0,8594.0,9056.0,9056.0,9056.0","17.0,17.0,19.0,17.0,19.0,17.0,17.0,17.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7494,101.07953844827776,12.990916982570695,0.003,0.003,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
7495,101.08253844827776,12.990916982570695,0.003,0.003,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7496,101.08553844827776,12.990916982570695,0.003,0.003,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7497,101.08853844827776,12.990916982570695,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,8594.0,9056.0,8594.0,9056.0,9056.0,9056.0","17.0,17.0,19.0,17.0,19.0,17.0,17.0,17.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7517,100.96253844827775,12.993916982570695,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,9839.0,18.0,0.0,1.0,0.0,0.0,3.0,A0204,Field crop
7518,100.96553844827775,12.993916982570695,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,9839.0,18.0,0.0,1.0,0.0,0.0,3.0,A0204,Field crop/Orchard
7519,100.96853844827776,12.993916982570695,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,9839.0,18.0,0.0,1.0,0.0,0.0,3.0,A0204,Field crop
7555,101.07653844827776,12.993916982570695,0.003,0.003,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Orchard
7556,101.07953844827776,12.993916982570695,0.003,0.003,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Rangeland
7557,101.08253844827776,12.993916982570695,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
7558,101.08553844827776,12.993916982570695,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7559,101.08853844827776,12.993916982570695,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7582,100.96853844827776,12.996916982570696,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,9839.0,18.0,0.0,1.0,0.0,0.0,3.0,A0204,Field crop
7583,100.97153844827776,12.996916982570696,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,9839.0,18.0,0.0,1.0,0.0,0.0,3.0,A0204,Field crop
7615,101.06753844827776,12.996916982570696,0.003,0.003,"33.0,35.0","40,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
7616,101.07053844827776,12.996916982570696,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7617,101.07353844827776,12.996916982570696,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7618,101.07653844827776,12.996916982570696,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Orchard
7619,101.07953844827776,12.996916982570696,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Orchard
7620,101.08253844827776,12.996916982570696,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
7641,100.96253844827775,12.999916982570696,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,"9835.0,9835.0,9835.0,9835.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204",Field crop
7653,100.99853844827776,12.999916982570696,0.003,0.003,801.0,43,ต่ำ,ดินทรายปนดินร่วน,"9057.0,9057.0,9057.0,9057.0,9057.0,9059.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,12.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7675,101.06453844827776,12.999916982570696,0.003,0.003,"33.0,35.0","40,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,11.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Rangeland
7676,101.06753844827776,12.999916982570696,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9057.0,9056.0,9056.0,9057.0,9057.0,9056.0,9056.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,17.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Rangeland
7677,101.07053844827776,12.999916982570696,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9057.0,9056.0,9056.0,9057.0,9057.0,9056.0,9056.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,17.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
7678,101.07353844827776,12.999916982570696,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9056.0,9056.0,9056.0,9056.0","17.0,17.0,17.0,17.0,17.0,17.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Orchard
7680,101.07953844827776,12.999916982570696,0.003,0.003,33.0,40,ต่ำ,ดินร่วนปนทราย,"9056.0,9056.0,9057.0,9056.0,9056.0,9057.0,9057.0,9056.0,9056.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,17.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
7703,100.95953844827775,13.002916982570698,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,"9835.0,9835.0,9835.0,9835.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204",Perennial crop
7704,100.96253844827775,13.002916982570698,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,"9835.0,9835.0,9835.0,9835.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204",Orchard
7717,101.00153844827776,13.002916982570698,0.003,0.003,801.0,43,ต่ำ,ดินทรายปนดินร่วน,"9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0,9057.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,11.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
